survey,DES-g,DES-r,DES-i,DES-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,DES-g_AV,DES-r_AV,DES-i_AV,DES-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
DES,18.3935,17.711,17.47,17.3316,18.3548,17.7635,17.494,17.3712,42.7298,-0.0978033,0.214592,0.142805,0.104551,0.0796416,0.212349,0.150318,0.111128,0.0877639
DES,18.1106,17.6588,17.5208,17.4549,18.0871,17.6853,17.5216,17.4802,42.645,-0.14397,0.197339,0.131323,0.0961448,0.0732383,0.195276,0.138232,0.102193,0.0807076
DES,18.3358,18.018,17.9261,17.8956,18.3113,18.03,17.9284,17.867,43.0126,-0.242221,0.163794,0.109,0.0798017,0.060789,0.162082,0.114735,0.084822,0.0669886
DES,18.7669,18.3726,18.2663,18.2293,18.748,18.4048,18.2773,18.2431,43.1742,-0.528331,0.195184,0.129889,0.095095,0.0724387,0.193144,0.136723,0.101077,0.0798264
DES,17.3548,17.0509,16.9718,16.9472,17.3189,17.0653,16.9601,16.9506,42.8789,-0.262973,0.185577,0.123496,0.0904146,0.0688733,0.183637,0.129993,0.0961024,0.0758974
DES,17.2027,16.4433,16.2158,16.0872,17.1617,16.499,16.2428,16.1411,43.2214,-0.365258,0.198933,0.132384,0.0969218,0.0738302,0.196854,0.139349,0.103019,0.0813598
DES,17.7258,17.3269,17.209,17.1576,17.702,17.3579,17.2157,17.1769,43.19,0.115355,0.222944,0.148363,0.10862,0.0827413,0.220614,0.156168,0.115453,0.0911797
DES,17.6891,17.3191,17.2203,17.1878,17.6657,17.3384,17.22,17.2097,43.0977,-0.311307,0.170177,0.113248,0.0829115,0.0631579,0.168398,0.119206,0.0881274,0.0695991
DES,18.7347,18.2605,18.1069,18.0302,18.7015,18.2769,18.1126,18.0577,43.0935,0.147806,0.223552,0.148767,0.108916,0.082967,0.221215,0.156594,0.115768,0.0914285
DES,18.3556,17.7,17.4781,17.356,18.3085,17.7462,17.5023,17.3844,43.204,0.120033,0.222025,0.147751,0.108172,0.0824003,0.219704,0.155524,0.114977,0.0908039
DES,15.8205,15.3682,15.2328,15.174,15.7946,15.4054,15.2415,15.2046,43.1102,-0.266482,0.172021,0.114475,0.0838096,0.063842,0.170222,0.120497,0.089082,0.070353
DES,18.2114,17.4003,17.1395,16.9872,18.1586,17.4593,17.1675,17.0413,43.1844,-0.841272,0.206989,0.137745,0.100846,0.0768198,0.204825,0.144992,0.107191,0.0846544
DES,18.2711,17.6631,17.4783,17.3872,18.2287,17.7083,17.498,17.4216,41.3852,-0.242411,0.0883,0.058761,0.0430204,0.0327708,0.0873769,0.0618524,0.0457267,0.0361129
DES,18.8713,18.303,18.094,17.9886,18.8543,18.3211,18.1126,17.9861,41.3898,-0.549446,0.103207,0.0686814,0.0502834,0.0383034,0.102129,0.0722948,0.0534467,0.0422098
DES,17.272,16.7972,16.6745,16.6261,17.2418,16.8226,16.6818,16.651,41.3523,-0.266336,0.0868706,0.0578097,0.0423239,0.0322403,0.0859624,0.0608511,0.0449865,0.0355283
DES,17.3225,16.7891,16.6297,16.5598,17.2748,16.8254,16.6466,16.5986,41.4634,-0.564984,0.109627,0.0729532,0.0534108,0.0406857,0.108481,0.0767913,0.0567709,0.0448351
DES,18.722,18.0173,17.8175,17.7159,18.7055,18.0688,17.8208,17.7526,41.4817,-0.531323,0.111518,0.0742116,0.0543322,0.0413875,0.110352,0.0781159,0.0577502,0.0456085
DES,18.2147,17.5901,17.3914,17.2921,18.1558,17.6256,17.4165,17.3394,41.302,-0.579365,0.0908828,0.0604797,0.0442787,0.0337293,0.0899327,0.0636616,0.0470642,0.0371692
DES,18.1247,17.4619,17.2569,17.1646,18.0825,17.4854,17.2665,17.1642,41.254,-0.297095,0.092484,0.0615453,0.0450588,0.0343236,0.0915172,0.0647832,0.0478935,0.0378241
DES,18.6353,17.9686,17.7679,17.6715,18.6115,18.0141,17.7938,17.6846,40.9649,-0.0202569,0.0871487,0.0579949,0.0424595,0.0323435,0.0862377,0.061046,0.0451306,0.0356421
DES,17.2608,16.7106,16.5232,16.4376,17.2217,16.7456,16.5457,16.4633,40.683,-0.348772,0.084878,0.0564837,0.0413531,0.0315008,0.0839907,0.0594553,0.0439546,0.0347134
DES,17.159,16.7364,16.6189,16.5728,17.1225,16.7606,16.6317,16.5891,41.9783,-0.0438603,0.142505,0.094833,0.0694296,0.052888,0.141016,0.0998222,0.0737973,0.0582818
DES,16.9894,16.4677,16.3112,16.2358,16.966,16.502,16.3219,16.264,41.919,-0.0198623,0.146945,0.0977877,0.0715928,0.0545358,0.145409,0.102932,0.0760966,0.0600977
DES,18.2615,17.5542,17.3055,17.1769,18.2275,17.6175,17.3373,17.2378,40.813,-0.293627,0.0906893,0.060351,0.0441845,0.0336575,0.0897413,0.0635261,0.0469641,0.0370901
DES,18.0787,18.1524,18.1177,18.2668,18.9489,19.1267,18.3714,19.1481,41.3903,-0.129178,0.095814,0.0637613,0.0466812,0.0355594,0.0948124,0.0671158,0.0496179,0.039186
DES,16.7586,16.3775,16.2591,16.2159,16.7396,16.4006,16.2622,16.2343,41.5286,-0.222085,0.0993858,0.0661382,0.0484214,0.036885,0.0983468,0.0696178,0.0514676,0.0406468
DES,18.0612,17.7512,17.6647,17.6449,18.0169,17.7733,17.6775,17.6521,41.3915,-0.362345,0.0908318,0.0604458,0.0442539,0.0337104,0.0898823,0.0636259,0.0470379,0.0371484
DES,16.9356,16.4671,16.3226,16.2639,16.9039,16.501,16.3339,16.2799,40.6033,-0.48044,0.087815,0.0584382,0.042784,0.0325908,0.086897,0.0615127,0.0454756,0.0359146
DES,16.9051,16.459,16.3033,16.2344,16.8715,16.4839,16.3108,16.2507,40.4748,-0.424905,0.0901678,0.060004,0.0439304,0.033464,0.0892253,0.0631608,0.046694,0.0368768
DES,16.7795,16.3462,16.2244,16.1831,16.7544,16.3742,16.2265,16.2019,40.6112,-0.965395,0.104847,0.0697724,0.0510821,0.0389118,0.103751,0.0734431,0.0542956,0.0428803
DES,18.4787,18.0191,17.8615,17.7943,18.4181,18.0545,17.8837,17.8156,41.2198,-0.148819,0.0952654,0.0633962,0.0464139,0.0353558,0.0942695,0.0667315,0.0493338,0.0389616
DES,17.1609,16.4078,16.1684,16.0399,17.1159,16.4616,16.2025,16.0922,41.2266,-0.0748657,0.0968999,0.064484,0.0472103,0.0359625,0.0958869,0.0678765,0.0501803,0.0396301
DES,18.3265,17.8807,17.7545,17.7108,18.294,17.9142,17.7452,17.737,41.0682,-0.0847771,0.0939673,0.0625324,0.0457815,0.0348741,0.092985,0.0658223,0.0486616,0.0384308
DES,17.171,16.3288,16.1302,15.988,17.1293,16.3723,16.1456,16.0166,41.0867,-0.932488,0.0869281,0.057848,0.042352,0.0322616,0.0860194,0.0608914,0.0450163,0.0355519
DES,17.7336,17.1363,16.9502,16.8612,17.717,17.1712,16.9642,16.8994,41.2396,-0.453532,0.0925155,0.0615663,0.0450742,0.0343353,0.0915484,0.0648053,0.0479098,0.037837
DES,17.8656,17.5761,17.5072,17.4958,17.8434,17.5897,17.4947,17.498,40.386,-0.43529,0.0910913,0.0606185,0.0443803,0.0338067,0.090139,0.0638077,0.0471722,0.0372545
DES,16.8327,16.2288,16.0483,15.9592,16.7992,16.2673,16.0628,15.9915,42.0292,0.0829478,0.142147,0.0945943,0.0692548,0.0527549,0.140661,0.0995709,0.0736116,0.0581351
DES,16.5913,16.1333,16.0022,15.9491,16.5602,16.1566,16.0101,15.9636,42.0289,0.0944415,0.142887,0.0950871,0.0696156,0.0530297,0.141394,0.10009,0.0739951,0.058438
DES,17.1596,16.4512,16.2234,16.0987,17.1231,16.5006,16.2475,16.1287,41.9407,0.027008,0.146339,0.0973844,0.0712975,0.0543109,0.14481,0.102508,0.0757828,0.0598499
DES,16.4676,15.9519,15.8158,15.7616,16.4349,15.9867,15.8212,15.777,41.0069,-0.052161,0.0887702,0.0590739,0.0432495,0.0329453,0.0878422,0.0621818,0.0459702,0.0363052
DES,18.871,18.5643,18.4768,18.4485,18.8375,18.5853,18.4854,18.4641,42.3871,-0.0806131,0.172246,0.114624,0.0839192,0.0639255,0.170445,0.120655,0.0891985,0.070445
DES,17.0815,16.6916,16.5746,16.525,17.0406,16.7205,16.571,16.5374,42.389,-0.0744463,0.172759,0.114966,0.0841695,0.0641161,0.170953,0.121014,0.0894645,0.0706551
DES,18.7518,18.2525,18.0996,18.0309,18.7358,18.2825,18.1225,18.0665,43.4643,-0.541755,0.199112,0.132503,0.0970088,0.0738964,0.197031,0.139474,0.103111,0.0814328
DES,18.4904,17.6888,17.4106,17.2525,18.4346,17.7457,17.4443,17.3023,43.1819,-0.105439,0.175499,0.11679,0.0855045,0.0651331,0.173665,0.122934,0.0908836,0.0717758
DES,18.8559,18.1213,17.9029,17.7811,18.7765,18.1774,17.9203,17.8282,43.4318,-0.0607386,0.232443,0.154683,0.113248,0.0862664,0.230013,0.162821,0.120372,0.0950643
DES,17.7808,17.1825,16.9938,16.8983,17.7333,17.2272,17.0059,16.931,43.1853,-0.0228341,0.189623,0.126188,0.0923857,0.0703748,0.187641,0.132827,0.0981976,0.0775521
DES,18.9196,18.6325,18.5538,18.53,18.9071,18.6637,18.5517,18.5418,43.4273,-0.514713,0.205749,0.13692,0.100242,0.0763595,0.203598,0.144123,0.106548,0.0841471
DES,18.6476,18.236,18.1186,18.0722,18.6219,18.275,18.1375,18.0588,43.5409,-0.600018,0.196188,0.130557,0.0955843,0.0728114,0.194137,0.137426,0.101597,0.0802371
DES,18.6899,18.1587,17.9947,17.9142,18.6439,18.1934,18.003,17.9225,43.3167,-0.594937,0.215744,0.143571,0.105112,0.080069,0.213489,0.151124,0.111724,0.088235
DES,17.6344,16.9113,16.6668,16.534,17.5818,16.9635,16.6909,16.5745,42.915,-0.534078,0.16728,0.11132,0.0814998,0.0620825,0.165531,0.117176,0.0866269,0.068414
DES,17.5615,17.0141,16.8423,16.7557,17.5297,17.0527,16.8542,16.7806,43.3559,-0.13604,0.232886,0.154979,0.113464,0.086431,0.230452,0.163132,0.120602,0.0952458
DES,18.0508,17.6628,17.5649,17.5266,18.0275,17.6654,17.562,17.5479,43.0531,0.0720669,0.221832,0.147623,0.108078,0.0823286,0.219513,0.155389,0.114877,0.090725
DES,17.4719,16.597,16.3169,16.1604,17.4245,16.6572,16.3522,16.2184,42.6885,-0.18963,0.192054,0.127806,0.0935699,0.0712769,0.190046,0.13453,0.0994563,0.0785462
DES,16.3198,15.525,15.2949,15.1612,16.2813,15.5814,15.3164,15.2125,43.2136,-0.386946,0.199593,0.132823,0.097243,0.0740749,0.197506,0.139811,0.10336,0.0816295
DES,17.6817,17.2974,17.1919,17.1539,17.6435,17.3204,17.1969,17.1715,43.3648,0.356348,0.266896,0.177611,0.130034,0.0990532,0.264106,0.186956,0.138214,0.109155
DES,16.1064,15.7208,15.6192,15.593,16.0853,15.7526,15.6305,15.6072,43.0283,-0.257203,0.162047,0.107837,0.0789505,0.0601405,0.160353,0.113511,0.0839172,0.0662741
DES,17.0373,16.4846,16.3263,16.2466,17.0031,16.5214,16.3345,16.2762,42.7473,-0.106763,0.214643,0.142838,0.104575,0.0796603,0.212399,0.150353,0.111154,0.0877846
DES,18.4633,17.8175,17.6069,17.4903,18.4194,17.8605,17.6217,17.5461,43.221,-0.871409,0.201424,0.134041,0.098135,0.0747544,0.199318,0.141093,0.104309,0.0823783
DES,18.2636,17.5539,17.3514,17.2439,18.2208,17.6059,17.3698,17.2728,42.1383,-0.0328845,0.134739,0.0896645,0.0656456,0.0500056,0.13333,0.0943818,0.0697753,0.0551054
DES,18.4548,17.9867,17.8537,17.7966,18.422,18.0198,17.8647,17.8382,42.1241,-0.0356123,0.134304,0.0893753,0.0654339,0.0498442,0.1329,0.0940774,0.0695502,0.0549277
DES,17.958,17.3914,17.2271,17.1514,17.939,17.4303,17.2438,17.1767,41.1529,-0.222204,0.0935735,0.0622703,0.0455896,0.0347279,0.0925953,0.0655464,0.0484576,0.0382697
DES,18.4234,18.1618,18.0907,18.0821,18.3998,18.1752,18.0918,18.0848,40.9683,-0.416294,0.109581,0.0729227,0.0533885,0.0406687,0.108435,0.0767592,0.0567471,0.0448163
DES,18.1831,17.6704,17.5279,17.4695,18.1729,17.7124,17.5395,17.4769,40.513,-0.722883,0.10278,0.0683972,0.0500753,0.0381449,0.101706,0.0719956,0.0532255,0.0420351
DES,18.4298,17.8005,17.5803,17.4674,18.3827,17.8473,17.598,17.5212,40.4734,-0.777064,0.10338,0.0687964,0.0503675,0.0383675,0.102299,0.0724158,0.0535361,0.0422804
DES,18.5203,18.0358,17.8957,17.8296,18.4797,18.0586,17.8981,17.8774,41.8437,-0.11042,0.130092,0.0865725,0.0633819,0.0482812,0.128732,0.0911271,0.0673692,0.0532052
DES,17.1526,16.6838,16.5552,16.501,17.1224,16.7117,16.5615,16.5235,41.7892,-0.0759593,0.124004,0.0825206,0.0604154,0.0460214,0.122707,0.0868621,0.0642161,0.050715
DES,16.4675,16.2098,16.141,16.1313,16.451,16.2304,16.1412,16.1419,40.3673,-0.725675,0.0996885,0.0663397,0.0485689,0.0369974,0.0986464,0.0698298,0.0516243,0.0407706
DES,17.1292,16.5557,16.4005,16.3287,17.1063,16.5949,16.4125,16.3527,41.417,-0.409244,0.0949481,0.0631851,0.0462594,0.0352381,0.0939556,0.0665093,0.0491695,0.0388319
DES,17.4432,16.69,16.4441,16.3132,17.3848,16.7493,16.4813,16.3513,41.4467,-0.362217,0.0923421,0.0614509,0.0449897,0.0342709,0.0913768,0.0646838,0.04782,0.0377661
DES,18.888,18.1465,17.9019,17.7715,18.8675,18.1993,17.9361,17.8173,41.5041,-0.475243,0.108566,0.0722477,0.0528943,0.0402922,0.107431,0.0760486,0.0562218,0.0444015
DES,18.5912,18.1506,18.0057,17.9404,18.5552,18.1646,18.0252,17.9744,41.4728,-0.455098,0.105599,0.0702728,0.0514484,0.0391908,0.104495,0.0739698,0.054685,0.0431878
DES,17.353,16.5096,16.2556,16.1189,17.306,16.5627,16.2758,16.1691,40.827,-0.700048,0.0976598,0.0649897,0.0475806,0.0362445,0.0966389,0.0684088,0.0505738,0.0399409
DES,17.0173,16.3682,16.1433,16.0266,16.9824,16.4182,16.1632,16.0674,40.4919,-0.720992,0.10143,0.0674989,0.0494176,0.0376439,0.10037,0.07105,0.0525264,0.041483
DES,17.0698,16.4142,16.228,16.1322,17.0283,16.4625,16.2489,16.1749,41.7611,-0.139956,0.121072,0.0805697,0.0589871,0.0449334,0.119806,0.0848085,0.0626979,0.049516
DES,18.9975,18.6158,18.4978,18.4541,19.0149,18.645,18.4981,18.5005,41.266,-0.508553,0.0926879,0.061681,0.0451582,0.0343993,0.091719,0.0649261,0.047999,0.0379075
DES,17.642,17.0692,16.8908,16.8074,17.6013,17.1057,16.9094,16.8313,40.3102,-0.596699,0.0971563,0.0646546,0.0473352,0.0360576,0.0961407,0.0680561,0.050313,0.039735
DES,18.0537,17.7262,17.6385,17.6216,18.0331,17.7435,17.6542,17.6191,40.3092,-0.625802,0.0992289,0.0660338,0.048345,0.0368268,0.0981916,0.0695079,0.0513864,0.0405826
DES,17.8887,17.0826,16.7948,16.6301,17.8376,17.1544,16.8319,16.6958,40.7262,-0.100998,0.105813,0.0704156,0.051553,0.0392705,0.104707,0.0741202,0.0547962,0.0432756
DES,16.9857,16.4274,16.2606,16.18,16.9586,16.4811,16.2739,16.2148,40.7139,-0.16138,0.0985656,0.0655924,0.0480218,0.0365806,0.0975352,0.0690433,0.0510429,0.0403114
DES,16.7965,16.4828,16.4009,16.3847,16.7652,16.4929,16.3952,16.3843,40.7061,-0.123985,0.103771,0.0690568,0.0505582,0.0385127,0.102687,0.0726899,0.0537387,0.0424405
DES,18.0228,17.2085,16.9568,16.8193,17.9814,17.2831,16.9835,16.884,40.7334,-0.0810324,0.10733,0.0714248,0.0522919,0.0398333,0.106208,0.0751825,0.0555815,0.0438958
DES,18.4233,17.8399,17.6703,17.5825,18.3903,17.8804,17.6954,17.604,40.6724,-0.169137,0.0974526,0.0648518,0.0474796,0.0361676,0.0964339,0.0682637,0.0504665,0.0398562
DES,18.1721,17.7917,17.6725,17.6301,18.1403,17.8236,17.6929,17.6313,40.6486,-0.11525,0.103505,0.0688793,0.0504282,0.0384137,0.102423,0.072503,0.0536006,0.0423314
DES,18.2264,17.5452,17.3076,17.1717,18.1715,17.5991,17.3238,17.2281,40.6444,-0.104129,0.104052,0.0692433,0.0506948,0.0386167,0.102964,0.0728863,0.0538839,0.0425551
DES,16.4853,16.1456,16.054,16.0483,16.4439,16.1497,16.0451,16.0454,40.7903,-0.906222,0.0987408,0.065709,0.0481072,0.0366457,0.0977086,0.069166,0.0511336,0.040383
DES,16.6102,16.2086,16.0836,16.0484,16.5721,16.2274,16.1299,16.0503,40.8246,-0.915497,0.0980509,0.0652499,0.0477711,0.0363896,0.0970259,0.0686828,0.0507763,0.0401009
DES,17.9366,17.5057,17.3621,17.292,17.8975,17.5242,17.365,17.3264,40.4116,-0.255602,0.0839041,0.0558356,0.0408786,0.0311393,0.0830269,0.0587731,0.0434503,0.0343151
DES,18.1474,17.5229,17.3073,17.1998,18.1051,17.5429,17.2905,17.193,40.473,-0.277626,0.0888209,0.0591077,0.0432742,0.0329641,0.0878924,0.0622173,0.0459965,0.036326
DES,17.6772,17.1685,16.9786,16.9045,17.5385,17.0505,16.8262,16.7454,40.3621,-0.31776,0.0862629,0.0574054,0.0420279,0.0320148,0.0853612,0.0604255,0.0446718,0.0352798
DES,17.921,17.4879,17.3541,17.302,17.8799,17.5225,17.3532,17.3058,40.3536,-0.262178,0.083321,0.0554476,0.0405945,0.0309229,0.08245,0.0583647,0.0431483,0.0340766
DES,18.0199,17.3389,17.1057,16.9845,18.0277,17.3746,17.1249,17.0356,40.5634,-0.253466,0.0895057,0.0595633,0.0436078,0.0332182,0.08857,0.062697,0.0463511,0.036606
DES,16.8284,16.1918,16.002,15.9101,16.7905,16.2324,16.021,15.9484,40.5307,-0.244206,0.0883791,0.0588136,0.0430589,0.0328001,0.0874552,0.0619078,0.0457677,0.0361453
DES,18.2288,17.7017,17.5335,17.4573,18.1857,17.7423,17.5449,17.4837,40.3456,-0.310455,0.086005,0.0572337,0.0419022,0.031919,0.0851059,0.0602448,0.0445382,0.0351743
DES,17.5151,17.0331,16.9004,16.8471,17.4802,17.0634,16.9055,16.879,40.2754,-0.107485,0.0802239,0.0533866,0.0390857,0.0297735,0.0793853,0.0561953,0.0415445,0.03281
DES,17.7441,17.4883,17.421,17.4102,17.7121,17.4799,17.4004,17.4128,40.4256,-0.0894543,0.0851479,0.0566633,0.0414846,0.0316009,0.0842578,0.0596444,0.0440944,0.0348238
DES,16.0053,15.2726,15.0526,14.9322,15.9575,15.3267,15.0734,14.9802,43.6666,0.577328,0.298655,0.198746,0.145507,0.11084,0.295533,0.209202,0.15466,0.122144
DES,17.694,16.9716,16.7169,16.5756,17.6187,17.0333,16.7408,16.6341,42.3908,0.151492,0.168621,0.112212,0.0821533,0.0625803,0.166858,0.118116,0.0873215,0.0689626
DES,16.5612,16.002,15.8438,15.7613,16.5215,16.0302,15.8405,15.788,42.6797,-0.178279,0.193629,0.128854,0.0943374,0.0718615,0.191605,0.135633,0.100272,0.0791904
DES,18.8849,18.4426,18.3171,18.2632,18.8646,18.474,18.3235,18.3103,42.29,-0.0116502,0.159077,0.105861,0.0775032,0.0590381,0.157414,0.11143,0.0823789,0.0650592
DES,16.9204,16.476,16.3483,16.2952,16.8881,16.5004,16.3585,16.3095,43.2976,-0.0322108,0.197606,0.131501,0.0962752,0.0733376,0.195541,0.138419,0.102332,0.0808171
DES,18.6839,18.1764,18.0099,17.9273,18.6426,18.2085,18.0122,17.9475,43.5551,0.797281,0.287999,0.191655,0.140315,0.106885,0.284989,0.201738,0.149142,0.117786
DES,18.0923,17.5395,17.3819,17.3086,18.0512,17.5807,17.3932,17.3292,42.6542,0.0352095,0.221069,0.147115,0.107706,0.0820454,0.218758,0.154855,0.114482,0.0904129
DES,18.2653,17.7756,17.6457,17.5919,18.2405,17.7997,17.6597,17.6039,43.728,-0.357633,0.229332,0.152613,0.111732,0.0851119,0.226935,0.160642,0.118761,0.0937922
DES,17.5988,17.188,17.0545,16.9948,17.5763,17.2125,17.0539,17.0171,43.0318,0.673958,0.250063,0.166409,0.121832,0.0928058,0.247449,0.175164,0.129497,0.102271
DES,18.6211,18.0635,17.8791,17.7852,18.6022,18.1046,17.8973,17.8223,43.0555,0.707655,0.245531,0.163393,0.119624,0.0911239,0.242964,0.17199,0.12715,0.100417
DES,18.7535,18.4385,18.3397,18.2994,18.7537,18.4592,18.3244,18.3397,42.5989,0.20602,0.213158,0.14185,0.103852,0.0791092,0.210929,0.149313,0.110385,0.0871772
DES,16.3022,15.7249,15.5723,15.5015,16.2626,15.7709,15.5824,15.528,43.4671,0.309347,0.257272,0.171207,0.125345,0.0954815,0.254583,0.180214,0.13323,0.105219
DES,17.4219,17.015,16.9049,16.8666,17.3745,17.0417,16.915,16.8795,43.3788,-0.82581,0.195805,0.130302,0.0953974,0.072669,0.193758,0.137157,0.101399,0.0800802
DES,17.2726,16.4611,16.2196,16.0794,17.2267,16.5119,16.2404,16.1311,43.2385,0.640812,0.269783,0.179532,0.13144,0.100124,0.266963,0.188978,0.139709,0.110336
DES,15.8711,15.3818,15.23,15.1639,15.8326,15.4105,15.2378,15.1823,42.5537,0.225432,0.210541,0.140109,0.102577,0.0781381,0.20834,0.14748,0.10903,0.0861071
DES,18.3769,18.0296,17.9283,17.8834,18.3523,18.0524,17.9366,17.8947,43.7669,-0.889322,0.208423,0.1387,0.101545,0.0773522,0.206245,0.145997,0.107933,0.085241
DES,17.8636,17.0999,16.8418,16.6967,17.8363,17.1556,16.8628,16.7494,43.7606,0.230059,0.237135,0.157806,0.115534,0.0880078,0.234656,0.166108,0.122802,0.0969834
DES,18.4374,17.9551,17.8182,17.7453,18.3726,17.9989,17.8206,17.7472,43.7133,-0.934259,0.209135,0.139173,0.101892,0.0776162,0.206949,0.146495,0.108302,0.0855319
DES,18.4738,17.9105,17.7348,17.6439,18.4062,17.9528,17.7449,17.6903,43.785,-0.997205,0.201438,0.134051,0.0981421,0.0747598,0.199332,0.141104,0.104316,0.0823842
DES,17.4117,16.5748,16.3128,16.1579,17.3653,16.6355,16.3376,16.211,43.3601,0.94876,0.264965,0.176326,0.129093,0.0983365,0.262195,0.185603,0.137214,0.108365
DES,17.4757,16.6439,16.3852,16.2321,17.4274,16.7066,16.4068,16.2935,43.8158,0.938852,0.287293,0.191185,0.139971,0.106623,0.28429,0.201243,0.148777,0.117497
DES,17.3237,16.678,16.4771,16.3702,17.2872,16.7198,16.4915,16.4141,43.7965,0.960352,0.290313,0.193195,0.141443,0.107744,0.287278,0.203359,0.150341,0.118732
DES,18.9055,18.0865,17.7969,17.6397,18.8603,18.1537,17.8409,17.6899,43.7283,-0.701077,0.200011,0.133101,0.0974465,0.0742299,0.19792,0.140103,0.103577,0.0818003
DES,18.3088,17.7517,17.555,17.4525,18.2742,17.7978,17.5882,17.4877,43.8145,-0.649966,0.209865,0.139659,0.102248,0.0778872,0.207671,0.147006,0.10868,0.0858306
DES,17.0901,16.3973,16.1921,16.0807,17.0531,16.4443,16.2057,16.1213,43.7706,-0.902349,0.20714,0.137845,0.10092,0.0768758,0.204974,0.145097,0.107269,0.084716
DES,17.0524,16.659,16.5364,16.4841,17.0257,16.6859,16.5405,16.5006,43.5708,0.160639,0.237013,0.157725,0.115474,0.0879624,0.234535,0.166023,0.122739,0.0969334
DES,16.7773,16.2341,16.0811,16.0041,16.7371,16.2641,16.0887,16.0376,43.7253,-0.885433,0.210456,0.140052,0.102536,0.0781065,0.208256,0.14742,0.108986,0.0860723
DES,15.7866,15.3598,15.2407,15.1919,15.7615,15.379,15.2514,15.1967,43.5993,0.068144,0.242054,0.16108,0.117931,0.0898337,0.239524,0.169554,0.12535,0.0989954
DES,16.5172,16.0064,15.8459,15.7723,16.4842,16.0386,15.8583,15.8018,43.1537,0.398079,0.291889,0.194243,0.14221,0.108329,0.288838,0.204462,0.151157,0.119377
DES,17.1542,16.5246,16.3203,16.2105,17.1107,16.5704,16.3419,16.2576,43.8051,-0.225698,0.227344,0.15129,0.110763,0.084374,0.224967,0.15925,0.117731,0.092979
DES,18.4074,17.7034,17.4416,17.2914,18.3602,17.7508,17.4719,17.3405,43.8023,-0.242035,0.22854,0.152086,0.111346,0.084818,0.226151,0.160088,0.118351,0.0934682
DES,16.3807,15.8771,15.7364,15.6712,16.3502,15.9136,15.7464,15.6982,43.5469,0.0832586,0.244373,0.162623,0.11906,0.0906941,0.241818,0.171178,0.12655,0.0999436
DES,16.2047,15.7552,15.6278,15.58,16.1783,15.7795,15.6311,15.6001,42.6323,0.208732,0.214995,0.143073,0.104747,0.0797911,0.212748,0.1506,0.111337,0.0879287
DES,18.7852,18.127,17.9128,17.7929,18.7369,18.1648,17.9265,17.8418,43.7204,0.70255,0.285548,0.190024,0.139121,0.105976,0.282563,0.200021,0.147873,0.116784
DES,15.8423,15.4288,15.3143,15.2691,15.8004,15.4426,15.3147,15.2807,42.4417,0.112988,0.176437,0.117414,0.0859614,0.0654811,0.174593,0.123591,0.0913691,0.0721593
DES,18.1861,17.5381,17.2837,17.136,18.1536,17.6014,17.3087,17.1961,43.5515,0.716564,0.281429,0.187282,0.137114,0.104447,0.278487,0.197135,0.14574,0.115099
DES,18.9978,18.3352,18.1212,18.0027,18.9772,18.386,18.1564,18.0301,43.5842,-0.150694,0.23041,0.153331,0.112257,0.0855121,0.228001,0.161398,0.119319,0.0942331
DES,15.3182,14.9278,14.8235,14.7848,15.3055,14.9583,14.8277,14.8017,43.5869,-0.644479,0.200822,0.133641,0.0978418,0.074531,0.198722,0.140672,0.103997,0.0821321
DES,18.1421,17.5811,17.4184,17.3354,18.1013,17.6182,17.4258,17.3561,43.7607,-0.572322,0.207243,0.137914,0.10097,0.0769142,0.205077,0.14517,0.107322,0.0847584
DES,18.5705,17.9385,17.7374,17.6298,18.5356,18.0011,17.7645,17.671,43.7733,-0.628698,0.205016,0.136432,0.099885,0.0760874,0.202872,0.143609,0.106169,0.0838473
DES,16.5287,16.1178,16.0099,15.9711,16.5116,16.1488,16.017,15.9847,43.5504,-0.623908,0.198197,0.131894,0.0965629,0.0735568,0.196125,0.138833,0.102638,0.0810586
DES,18.9728,18.2804,18.0488,17.9234,18.9562,18.3278,18.0753,17.9882,43.7268,-0.666553,0.199024,0.132444,0.0969656,0.0738636,0.196943,0.139412,0.103066,0.0813966
DES,16.362,16.0486,15.9565,15.9272,16.3346,16.0584,15.9521,15.9348,42.3942,0.138099,0.169029,0.112483,0.0823519,0.0627316,0.167262,0.118401,0.0875326,0.0691293
DES,16.2664,15.5925,15.381,15.2732,16.2291,15.6461,15.4015,15.3063,43.4599,0.303162,0.257542,0.171386,0.125476,0.0955815,0.25485,0.180403,0.13337,0.105329
