survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SDSS,17.7447,17.3039,17.1598,17.0927,17.7069,17.3098,17.1562,17.1283,309.113,0.369244,0.256738,0.176424,0.130685,0.0976548,0.247603,0.175273,0.129577,0.102334
SDSS,17.369,16.8372,16.677,16.5864,17.2954,16.837,16.6751,16.6196,309.113,-0.0845001,0.29613,0.203493,0.150736,0.112638,0.285593,0.202165,0.149458,0.118036
SDSS,18.8637,18.1739,17.9483,17.796,18.7552,18.1727,17.9401,17.8449,309.115,-0.14017,0.31348,0.215415,0.159568,0.119237,0.302325,0.21401,0.158215,0.124951
SDSS,16.0241,15.2179,14.8961,14.7105,15.9135,15.2187,14.9018,14.7478,309.115,-0.889419,0.430533,0.295851,0.21915,0.16376,0.415213,0.293921,0.217292,0.171608
SDSS,18.7041,18.1864,18.0183,17.9375,18.6191,18.2012,18.021,17.9903,309.117,-0.0168474,0.276703,0.190143,0.140847,0.105249,0.266857,0.188903,0.139653,0.110292
SDSS,18.4216,17.9716,17.831,17.769,18.333,17.9708,17.8456,17.7844,309.117,-0.00865441,0.274849,0.188869,0.139904,0.104544,0.265069,0.187637,0.138718,0.109553
SDSS,18.6022,18.0981,17.9349,17.8455,18.5333,18.1071,17.9204,17.8569,309.118,0.33175,0.26038,0.178926,0.132539,0.09904,0.251115,0.177759,0.131415,0.103786
SDSS,16.6368,16.0138,15.8479,15.7714,16.5296,16.0095,15.8433,15.7999,309.118,1.23274,0.232948,0.160076,0.118575,0.0886058,0.224659,0.159032,0.11757,0.0928517
SDSS,18.9769,18.3453,18.1293,18.0465,18.896,18.3488,18.1356,18.0596,309.119,0.375921,0.254994,0.175225,0.129797,0.0969913,0.245921,0.174082,0.128697,0.101639
SDSS,18.6243,17.8409,17.5532,17.3586,18.5343,17.8383,17.5417,17.4042,309.119,-0.464895,0.495166,0.340265,0.25205,0.188345,0.477547,0.338046,0.249913,0.19737
SDSS,18.3372,17.4509,17.1437,16.9302,18.2306,17.4496,17.116,16.9859,309.12,-0.462271,0.49523,0.340309,0.252082,0.188369,0.477609,0.33809,0.249946,0.197396
SDSS,18.29,17.3713,17.0793,16.9055,18.1492,17.3663,17.057,16.8903,309.121,0.375693,0.254747,0.175055,0.129671,0.0968973,0.245682,0.173914,0.128572,0.101541
SDSS,15.8508,15.121,14.8833,14.7824,15.7401,15.11,14.8806,14.7969,309.121,1.12765,0.252647,0.173612,0.128603,0.0960986,0.243657,0.17248,0.127513,0.100704
SDSS,17.2278,16.5101,16.2536,16.0979,17.1146,16.4986,16.2429,16.1335,309.122,-0.080662,0.293898,0.201959,0.1496,0.111789,0.28344,0.200642,0.148332,0.117146
SDSS,18.7069,18.3065,18.1779,18.1174,18.6901,18.313,18.1844,18.1359,309.122,1.24279,0.231106,0.15881,0.117638,0.0879052,0.222883,0.157774,0.116641,0.0921176
SDSS,18.9992,18.3428,18.1005,17.9559,18.8951,18.346,18.0924,18.0238,309.122,0.358493,0.256721,0.176412,0.130676,0.0976482,0.247586,0.175261,0.129569,0.102328
SDSS,18.7849,18.0807,17.8482,17.7447,18.6637,18.0904,17.8621,17.7308,309.123,0.320175,0.260829,0.179235,0.132767,0.0992107,0.251548,0.178066,0.131642,0.103965
SDSS,18.0061,17.4864,17.342,17.2639,17.9189,17.4946,17.3329,17.279,309.124,-0.119905,0.308799,0.212198,0.157185,0.117457,0.297811,0.210814,0.155852,0.123085
SDSS,17.0438,16.2561,16.0435,15.9111,16.933,16.2631,16.0321,15.9433,309.125,-0.152052,0.315411,0.216742,0.160551,0.119972,0.304188,0.215329,0.15919,0.125721
SDSS,18.4333,17.9623,17.798,17.7403,18.3631,17.9741,17.8111,17.7706,309.126,1.18491,0.242353,0.166538,0.123362,0.092183,0.233729,0.165452,0.122317,0.0966004
SDSS,17.7613,17.2638,17.0838,16.9855,17.6951,17.281,17.0896,17.021,309.126,0.806053,0.236293,0.162374,0.120278,0.089878,0.227885,0.161315,0.119258,0.0941849
SDSS,15.5952,15.0236,14.8253,14.7256,15.5054,15.0223,14.8169,14.7495,309.126,1.181,0.24304,0.167011,0.123712,0.0924444,0.234392,0.165922,0.122664,0.0968743
SDSS,18.939,18.2449,18.0032,17.8712,18.8365,18.2467,17.9847,17.9461,309.127,1.12899,0.251733,0.172985,0.128137,0.0957511,0.242776,0.171856,0.127051,0.100339
SDSS,18.559,18.0823,17.9293,17.8464,18.4653,18.0835,17.9099,17.9211,309.128,0.661873,0.231549,0.159114,0.117863,0.0880736,0.22331,0.158077,0.116864,0.0922941
SDSS,17.9575,17.4451,17.2823,17.183,17.88,17.4382,17.2681,17.2078,309.128,0.637329,0.234497,0.16114,0.119364,0.0891948,0.226153,0.160089,0.118352,0.093469
SDSS,17.8933,17.1228,16.8752,16.7358,17.784,17.1366,16.886,16.7885,309.128,1.13101,0.251232,0.17264,0.127882,0.0955602,0.242292,0.171514,0.126798,0.100139
SDSS,18.9609,18.3422,18.1097,17.9593,18.8665,18.3488,18.1086,17.9708,309.129,-0.472554,0.497908,0.342149,0.253446,0.189388,0.480191,0.339918,0.251297,0.198463
SDSS,18.8663,18.5052,18.3857,18.3186,18.8397,18.5214,18.3873,18.3939,309.129,0.795907,0.235387,0.161752,0.119817,0.0895336,0.227012,0.160697,0.118801,0.093824
SDSS,15.8712,15.4257,15.29,15.2351,15.8115,15.4347,15.2935,15.2599,309.131,1.13521,0.250273,0.171981,0.127394,0.0951956,0.241367,0.170859,0.126314,0.0997573
SDSS,18.5734,17.8988,17.6642,17.5203,18.4754,17.8952,17.6493,17.5364,309.131,-0.145403,0.31398,0.215759,0.159822,0.119428,0.302808,0.214352,0.158468,0.125151
SDSS,15.921,15.0708,14.8251,14.6923,15.7903,15.0631,14.8083,14.715,309.131,1.08923,0.254825,0.175109,0.129711,0.096927,0.245758,0.173967,0.128612,0.101572
SDSS,16.1003,15.361,15.1099,14.9531,15.9872,15.3687,15.1081,15.0026,309.132,0.807727,0.236503,0.162518,0.120385,0.0899579,0.228087,0.161459,0.119364,0.0942686
SDSS,18.7604,18.3606,18.2148,18.1773,18.7067,18.3588,18.2318,18.2253,309.132,1.20617,0.237235,0.163022,0.120757,0.0902364,0.228794,0.161959,0.119734,0.0945605
SDSS,18.7678,17.9173,17.6004,17.3744,18.6669,17.9557,17.5969,17.4728,309.133,0.777443,0.233487,0.160446,0.11885,0.0888107,0.225179,0.1594,0.117842,0.0930665
SDSS,17.8781,17.4011,17.2468,17.1662,17.7926,17.3946,17.2316,17.1676,309.134,-0.123797,0.309113,0.212415,0.157345,0.117577,0.298114,0.211029,0.156011,0.123211
SDSS,18.7717,18.3064,18.1586,18.0803,18.6964,18.3098,18.1542,18.1342,309.136,0.655656,0.232299,0.15963,0.118245,0.0883588,0.224033,0.158589,0.117243,0.092593
SDSS,17.9728,17.5693,17.4523,17.3778,17.9008,17.5833,17.4556,17.421,309.137,0.730368,0.230142,0.158148,0.117147,0.0875386,0.221953,0.157116,0.116154,0.0917334
SDSS,18.4221,18.0037,17.871,17.7982,18.3811,18.02,17.8677,17.8142,309.137,1.13466,0.249514,0.17146,0.127008,0.094907,0.240636,0.170341,0.125931,0.0994549
SDSS,17.1655,16.6492,16.4754,16.392,17.0952,16.6452,16.4767,16.4321,309.139,1.12409,0.250998,0.172479,0.127763,0.0954715,0.242067,0.171355,0.12668,0.100047
SDSS,18.5443,17.8574,17.6552,17.5208,18.4284,17.8585,17.6567,17.5754,309.139,-0.475123,0.496729,0.341339,0.252845,0.188939,0.479054,0.339113,0.250702,0.197993
SDSS,18.2979,17.5154,17.2424,17.0748,18.1806,17.5156,17.233,17.1286,309.139,-0.94296,0.435954,0.299576,0.221909,0.165822,0.420441,0.297622,0.220028,0.173769
SDSS,17.9377,17.533,17.4023,17.3366,17.8641,17.5418,17.4005,17.3698,309.139,1.12673,0.250481,0.172124,0.1275,0.0952749,0.241569,0.171002,0.126419,0.0998405
SDSS,17.0431,16.7062,16.6228,16.5906,16.9953,16.7079,16.6193,16.6303,309.139,1.15276,0.246474,0.169371,0.12546,0.0937507,0.237704,0.168266,0.124397,0.0982432
SDSS,17.8119,16.9525,16.6849,16.5306,17.6737,16.9483,16.6794,16.5684,309.139,-0.94536,0.435988,0.2996,0.221927,0.165836,0.420475,0.297646,0.220046,0.173782
SDSS,18.8699,18.4066,18.2604,18.2119,18.8105,18.4313,18.28,18.2399,309.14,1.21017,0.235566,0.161874,0.119908,0.0896014,0.227184,0.160819,0.118891,0.0938951
SDSS,17.932,17.4362,17.27,17.1855,17.8501,17.434,17.2571,17.2023,309.14,-0.084701,0.294343,0.202264,0.149826,0.111958,0.283869,0.200945,0.148556,0.117323
SDSS,17.8653,17.0833,16.831,16.6791,17.7523,17.0895,16.8353,16.7292,309.14,0.810663,0.23678,0.162709,0.120526,0.0900634,0.228355,0.161648,0.119504,0.0943793
SDSS,16.2635,15.4638,15.1845,15.0114,16.1303,15.4611,15.1705,15.0466,309.14,-0.171236,0.317445,0.218139,0.161586,0.120745,0.306149,0.216717,0.160216,0.126532
SDSS,18.3105,17.4462,17.1623,16.985,18.19,17.4452,17.1514,17.0326,309.141,0.63786,0.23462,0.161225,0.119426,0.0892417,0.226272,0.160173,0.118414,0.0935182
SDSS,17.317,16.7803,16.6059,16.5173,17.2154,16.7781,16.609,16.5468,309.142,-0.133028,0.310736,0.21353,0.158171,0.118194,0.29968,0.212137,0.15683,0.123858
SDSS,17.3193,16.6385,16.3919,16.2455,17.2172,16.6398,16.3899,16.2776,309.142,0.400665,0.248685,0.17089,0.126586,0.0945916,0.239836,0.169775,0.125513,0.0991244
SDSS,18.1548,17.6854,17.5368,17.4521,18.079,17.7104,17.5367,17.5045,309.142,0.745741,0.231138,0.158832,0.117654,0.0879171,0.222913,0.157796,0.116657,0.0921301
SDSS,18.8951,18.3175,18.1321,18.0415,18.7888,18.3294,18.1464,18.0981,309.144,1.07946,0.255766,0.175756,0.13019,0.0972851,0.246666,0.17461,0.129087,0.101947
SDSS,17.9257,17.0219,16.7015,16.485,17.7966,17.0152,16.6926,16.5483,309.145,-0.460994,0.48761,0.335073,0.248203,0.185471,0.470259,0.332887,0.2461,0.194358
SDSS,17.8387,17.1108,16.9034,16.7759,17.7326,17.1253,16.9042,16.826,309.145,0.754205,0.232172,0.159542,0.11818,0.0883104,0.22391,0.158502,0.117178,0.0925422
SDSS,16.5621,15.7842,15.5471,15.3941,16.4443,15.7992,15.5417,15.44,309.145,0.721589,0.230403,0.158327,0.11728,0.0876378,0.222205,0.157295,0.116286,0.0918374
SDSS,16.624,15.9039,15.6632,15.5252,16.517,15.9086,15.6711,15.5662,309.146,0.363262,0.25268,0.173635,0.128619,0.0961113,0.243689,0.172503,0.127529,0.100717
SDSS,18.6913,17.9952,17.7314,17.5613,18.5935,18.0043,17.7368,17.6266,309.146,-0.454375,0.483289,0.332104,0.246004,0.183827,0.466092,0.329938,0.243919,0.192636
SDSS,18.9306,18.3324,18.1494,18.0477,18.8479,18.3457,18.1482,18.0938,309.148,0.7628,0.23321,0.160256,0.118709,0.0887056,0.224912,0.159211,0.117703,0.0929563
SDSS,18.2585,17.8363,17.6752,17.6005,18.2072,17.8217,17.6745,17.6418,309.148,-0.959908,0.439853,0.302256,0.223894,0.167306,0.424202,0.300284,0.221997,0.175323
SDSS,17.3269,16.6908,16.4594,16.3205,17.2319,16.6853,16.4469,16.3603,309.151,-0.489102,0.494591,0.33987,0.251757,0.188126,0.476993,0.337654,0.249623,0.197141
SDSS,16.7649,16.0587,15.7949,15.6223,16.6569,16.0572,15.7877,15.6727,309.152,-0.450165,0.478147,0.32857,0.243387,0.181871,0.461133,0.326427,0.241324,0.190587
SDSS,18.7475,18.2027,18.0321,17.9466,18.6959,18.2214,18.0358,17.9856,309.152,0.392613,0.248246,0.170588,0.126362,0.0944247,0.239413,0.169476,0.125291,0.0989495
SDSS,18.3558,17.852,17.6967,17.6053,18.3099,17.8648,17.7042,17.6693,309.153,0.792439,0.235989,0.162165,0.120123,0.0897624,0.227592,0.161108,0.119105,0.0940638
SDSS,18.3147,17.6166,17.3995,17.2491,18.2256,17.6326,17.3907,17.2963,309.153,0.702079,0.230978,0.158722,0.117572,0.0878564,0.222759,0.157687,0.116576,0.0920664
SDSS,18.3419,17.7589,17.5635,17.4589,18.2539,17.7638,17.5685,17.5129,309.153,0.817748,0.239354,0.164477,0.121836,0.0910422,0.230837,0.163405,0.120803,0.095405
SDSS,18.0259,17.4888,17.3303,17.2676,18.1097,17.4771,17.3243,17.2144,309.154,0.646625,0.234859,0.161389,0.119548,0.0893325,0.226502,0.160336,0.118535,0.0936133
SDSS,18.9708,18.4861,18.3357,18.262,18.8998,18.4939,18.3262,18.2506,309.154,-0.0813903,0.292337,0.200886,0.148805,0.111195,0.281935,0.199576,0.147544,0.116524
SDSS,16.1269,15.2904,14.9811,14.7783,16.0134,15.2925,14.9711,14.8239,309.154,-0.45273,0.47797,0.328449,0.243297,0.181804,0.460963,0.326307,0.241235,0.190516
SDSS,18.9057,18.267,18.0193,17.9046,18.8013,18.2685,18.0303,17.9221,309.155,1.12684,0.248602,0.170833,0.126544,0.0945602,0.239757,0.169719,0.125471,0.0990915
SDSS,18.0386,17.3944,17.1746,17.0427,17.9369,17.4074,17.1732,17.0835,309.155,1.119,0.250177,0.171915,0.127345,0.0951589,0.241275,0.170794,0.126266,0.0997189
SDSS,18.8869,18.2215,18.0068,17.8797,18.7913,18.2251,18.0079,17.9245,309.155,-0.944623,0.442851,0.304315,0.22542,0.168446,0.427093,0.302331,0.223509,0.176518
SDSS,16.9185,16.3777,16.2176,16.1519,16.8355,16.3739,16.21,16.171,309.156,1.08404,0.255338,0.175462,0.129972,0.0971223,0.246253,0.174318,0.128871,0.101776
SDSS,17.6308,17.1239,16.993,16.9146,17.5522,17.1325,16.9781,16.9486,309.156,0.675109,0.233407,0.160391,0.118809,0.0887805,0.225102,0.159345,0.117802,0.0930348
SDSS,16.9212,16.4855,16.346,16.2905,16.8422,16.4861,16.3395,16.3114,309.157,1.07884,0.256094,0.175981,0.130357,0.0974097,0.246981,0.174833,0.129252,0.102078
SDSS,18.5943,17.9263,17.6916,17.5455,18.5271,17.9282,17.6873,17.578,309.157,-0.928855,0.443131,0.304508,0.225563,0.168552,0.427363,0.302522,0.223651,0.176629
SDSS,18.54,17.7706,17.5142,17.3807,18.448,17.7726,17.5232,17.4063,309.157,-0.430635,0.4676,0.321323,0.238018,0.17786,0.450962,0.319227,0.236001,0.186383
SDSS,17.923,17.3872,17.171,17.0659,17.8386,17.3836,17.1767,17.0909,309.157,-0.86155,0.450831,0.309799,0.229482,0.171481,0.43479,0.307779,0.227537,0.179699
SDSS,17.8922,16.917,16.5565,16.3448,17.7442,16.9114,16.5554,16.3897,309.158,-0.874186,0.449608,0.308959,0.22886,0.171016,0.43361,0.306944,0.22692,0.179211
SDSS,17.753,17.1987,17.0396,16.967,17.6504,17.2016,17.0592,16.9964,309.159,-0.0196918,0.275487,0.189307,0.140228,0.104786,0.265684,0.188073,0.13904,0.109807
SDSS,18.6444,18.2584,18.134,18.0814,18.6029,18.2839,18.1254,18.1062,309.159,0.365945,0.250563,0.17218,0.127542,0.095306,0.241647,0.171057,0.126461,0.099873
SDSS,16.7365,16.2179,16.091,16.0254,16.6387,16.2305,16.0931,16.0515,309.16,0.729012,0.232219,0.159575,0.118204,0.0883286,0.223956,0.158534,0.117202,0.0925613
