survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CFA4,16.9091,16.3022,16.0982,15.8968,16.5285,16.1147,15.9256,15.8567,55.5216,39.2945,0.751158,0.56804,0.465704,0.342498,0.670131,0.474372,0.350698,0.276965
CFA4,16.4638,15.5948,15.2775,15.0163,15.9994,15.3469,15.1012,14.9824,55.5141,39.2892,0.74687,0.564797,0.463045,0.340543,0.666305,0.471664,0.348696,0.275384
CFA4,17.5372,16.9312,16.7271,16.5431,17.1342,16.7399,16.5608,16.5012,55.5128,39.2613,0.749219,0.566573,0.464501,0.341614,0.6684,0.473148,0.349792,0.27625
CFA4,17.0441,16.3192,16.0638,15.8809,16.5854,16.0994,15.8963,15.8263,55.5127,39.1683,0.731128,0.552893,0.453286,0.333366,0.652261,0.461723,0.341346,0.26958
CFA4,17.895,17.3253,17.1971,17.0529,17.4619,17.1778,17.0694,17.0464,354.771,-6.4799,0.113933,0.0861585,0.0706365,0.0519491,0.101643,0.0719513,0.0531927,0.0420093
CFA4,17.2726,16.5765,16.3467,16.1341,16.8393,16.3685,16.1812,16.1109,354.771,-6.44124,0.11287,0.0853545,0.0699774,0.0514643,0.100695,0.0712799,0.0526964,0.0416172
CFA4,18.3266,17.808,17.6948,17.5684,18.0099,17.7258,17.6207,17.6446,354.736,-6.44734,0.114114,0.0862949,0.0707483,0.0520313,0.101804,0.0720652,0.0532769,0.0420758
CFA4,17.5203,16.8381,16.6212,16.4357,17.0967,16.6353,16.4752,16.4336,354.711,-6.44147,0.114912,0.0868984,0.0712431,0.0523952,0.102516,0.0725692,0.0536496,0.04237
CFA4,15.8216,15.1255,14.9193,14.7753,15.3617,14.9145,14.7789,14.7525,354.68,-6.57264,0.117471,0.0888338,0.0728299,0.0535622,0.104799,0.0741855,0.0548444,0.0433137
CFA4,16.7653,16.0246,15.7735,15.5556,16.2983,15.7872,15.5752,15.4987,354.675,-6.53426,0.116925,0.0884208,0.0724913,0.0533132,0.104312,0.0738406,0.0545895,0.0431123
CFA4,17.8428,17.1513,16.9355,16.7715,17.3526,16.9031,16.7548,16.7102,354.656,-6.58223,0.117702,0.0890082,0.0729728,0.0536673,0.105005,0.0743312,0.0549521,0.0433987
CFA4,18.2887,17.4969,17.1924,16.9501,17.7496,17.2062,16.9663,16.8675,354.632,-6.50769,0.116636,0.088202,0.0723118,0.0531812,0.104054,0.0736579,0.0544543,0.0430056
CFA4,16.0146,15.496,15.3571,15.239,15.6316,15.3371,15.2283,15.2183,354.62,-6.57418,0.118389,0.0895278,0.0733988,0.0539806,0.105618,0.0747651,0.0552729,0.0436521
CFA4,16.3327,15.4628,15.1551,14.8669,15.7881,15.1724,14.8838,14.767,14.4143,-1.3853,0.123458,0.0933611,0.0765415,0.0562919,0.11014,0.0779662,0.0576395,0.0455211
CFA4,16.9622,16.2001,15.9309,15.7332,16.4567,15.9287,15.7291,15.6671,14.4106,-1.39075,0.123494,0.0933884,0.0765639,0.0563083,0.110173,0.077989,0.0576563,0.0455344
CFA4,17.946,17.2973,17.0761,16.8836,17.5528,17.1041,16.9176,16.8696,14.3719,-1.30319,0.139941,0.105826,0.086761,0.0638077,0.124846,0.0883759,0.0653353,0.0515989
CFA4,17.8643,17.1431,16.9262,16.7407,17.3793,16.9086,16.7073,16.6515,14.3314,-1.43987,0.124009,0.093778,0.0768833,0.0565433,0.110632,0.0783144,0.0578969,0.0457244
CFA4,18.3145,17.4204,17.0721,16.7149,17.7953,17.1017,16.7513,16.6176,14.3239,-1.38621,0.122704,0.0927914,0.0760745,0.0559484,0.109468,0.0774905,0.0572878,0.0452433
CFA4,16.5098,15.7198,15.442,15.2171,16.0215,15.4485,15.2378,15.1617,348.159,13.9031,0.229443,0.173509,0.14225,0.104617,0.204693,0.144898,0.107121,0.0845997
CFA4,16.6256,15.8504,15.5897,15.3774,16.1453,15.5999,15.3956,15.3278,348.126,13.9619,0.236966,0.179198,0.146914,0.108047,0.211404,0.149649,0.110634,0.0873735
CFA4,17.1786,16.5029,16.2882,16.0965,16.7921,16.3261,16.141,16.0829,348.082,13.9565,0.23663,0.178944,0.146706,0.107894,0.211104,0.149437,0.110477,0.0872495
CFA4,16.4493,15.8861,15.7141,15.5738,16.0599,15.7121,15.5625,15.532,348.059,13.8737,0.230242,0.174114,0.142746,0.104981,0.205406,0.145403,0.107495,0.0848945
CFA4,16.944,16.2162,15.9684,15.7606,16.4908,15.9834,15.7842,15.7252,348.041,13.9662,0.2363,0.178694,0.146501,0.107743,0.21081,0.149228,0.110323,0.0871279
CFA4,16.4976,15.6259,15.3096,15.0535,15.9628,15.3325,15.0828,14.9879,348.038,13.98,0.237219,0.179389,0.147071,0.108163,0.21163,0.149809,0.110752,0.0874669
CFA4,17.1321,16.4257,16.1725,15.925,16.6761,16.1761,15.9402,15.8423,348.032,13.9165,0.234756,0.177527,0.145544,0.107039,0.209433,0.148253,0.109602,0.0865586
CFA4,17.5155,16.917,16.7311,16.5156,17.198,16.73,16.5305,16.4533,355.129,27.4272,0.282519,0.213646,0.175156,0.128817,0.252043,0.178417,0.131901,0.10417
CFA4,15.9777,15.2649,15.0298,14.8256,15.5606,15.0493,14.8583,14.7993,355.123,27.3385,0.289534,0.218951,0.179506,0.132016,0.258302,0.182847,0.135177,0.106756
CFA4,17.7332,16.8931,16.6025,16.3166,17.1937,16.5746,16.3128,16.208,355.12,27.4795,0.2928,0.221421,0.181531,0.133505,0.261216,0.18491,0.136701,0.107961
CFA4,16.9839,16.3733,16.1853,15.9975,16.5943,16.1809,16.0166,15.9601,355.119,27.3738,0.282399,0.213556,0.175082,0.128763,0.251937,0.178341,0.131845,0.104126
CFA4,16.1053,15.4231,15.2158,14.9982,15.6914,15.2183,15.0115,14.9467,355.107,27.4157,0.283736,0.214566,0.175911,0.129372,0.253129,0.179185,0.132469,0.104618
CFA4,17.417,16.7692,16.5427,16.286,17.0241,16.5313,16.3043,16.211,355.103,27.4468,0.289339,0.218803,0.179384,0.131927,0.258128,0.182723,0.135085,0.106684
CFA4,17.4702,16.5706,16.2308,15.9306,16.9398,16.2673,16.0014,15.9009,355.089,27.5012,0.309772,0.234256,0.192053,0.141244,0.276357,0.195628,0.144625,0.114219
CFA4,17.1199,16.4098,16.194,15.9818,16.6719,16.1832,16.0067,15.9268,355.075,27.3506,0.290969,0.220036,0.180395,0.13267,0.259582,0.183753,0.135846,0.107285
CFA4,17.6367,17.0214,16.8323,16.6672,17.2506,16.8517,16.6901,16.6408,355.073,27.4498,0.300286,0.227082,0.186172,0.136919,0.267895,0.189637,0.140197,0.110721
CFA4,16.1243,15.3826,15.1443,14.9423,15.658,15.1338,14.9406,14.8748,355.052,27.3573,0.301423,0.227942,0.186877,0.137437,0.268909,0.190355,0.140727,0.11114
CFA4,16.3418,15.5118,15.234,14.9978,15.8218,15.2366,15.0201,14.9399,355.019,27.4277,0.331104,0.250387,0.205278,0.15097,0.295387,0.209099,0.154584,0.122084
CFA4,17.2305,16.434,16.1754,15.9476,16.6937,16.1509,15.92,15.8453,355.016,27.3566,0.32267,0.244009,0.200049,0.147125,0.287864,0.203773,0.150647,0.118974
CFA4,15.8817,15.2284,15.0371,14.8516,15.443,15.0132,14.8397,14.7822,355.004,27.3492,0.330344,0.249812,0.204807,0.150624,0.29471,0.208619,0.15423,0.121804
CFA4,16.516,15.8078,15.5855,15.3736,16.0311,15.5577,15.3546,15.2933,354.989,27.3645,0.341572,0.258303,0.211768,0.155743,0.304727,0.21571,0.159472,0.125944
CFA4,16.3166,15.6205,15.4153,15.2232,15.8524,15.4031,15.2429,15.1709,354.984,27.3841,0.347282,0.262621,0.215308,0.158347,0.309821,0.219316,0.162138,0.128049
CFA4,15.6717,15.1559,15.0181,14.8733,15.3256,14.9979,14.8758,14.8508,354.973,27.4321,0.360119,0.272328,0.223267,0.1642,0.321273,0.227423,0.168131,0.132782
CFA4,16.4235,15.5284,15.1801,14.8711,15.8823,15.196,14.8913,14.7547,354.957,27.4604,0.368402,0.278593,0.228402,0.167977,0.328663,0.232654,0.171998,0.135837
CFA4,16.0935,15.3175,15.0333,14.7891,15.6046,15.0439,14.7999,14.7079,354.957,27.429,0.368529,0.278689,0.228481,0.168035,0.328776,0.232734,0.172057,0.135883
CFA4,19.0014,18.3796,18.2386,18.1349,18.5667,18.2475,18.1236,18.0973,190.357,50.3098,0.0524278,0.0396468,0.0325042,0.023905,0.0467724,0.0331092,0.0244773,0.019331
CFA4,16.7352,16.1702,16.0014,15.8958,16.4131,16.0266,15.9073,15.8797,190.314,50.4367,0.050175,0.0379433,0.0311076,0.0228778,0.0447626,0.0316866,0.0234255,0.0185004
CFA4,17.1312,16.3291,16.0332,15.8264,16.6502,16.0581,15.8497,15.7781,190.299,50.4047,0.0513555,0.038836,0.0318394,0.0234161,0.0458158,0.0324321,0.0239767,0.0189357
CFA4,17.0898,16.4774,16.2936,16.1753,16.6761,16.3051,16.1486,16.1444,190.255,50.3719,0.0527833,0.0399157,0.0327246,0.0240671,0.0470895,0.0333338,0.0246432,0.0194621
CFA4,18.2777,17.761,17.6317,17.5613,17.938,17.6122,17.4914,17.4836,190.207,50.309,0.0542111,0.0409955,0.0336099,0.0247181,0.0483634,0.0342355,0.0253099,0.0199886
CFA4,18.7094,18.03,17.7448,17.5078,18.3147,17.7716,17.5349,17.4394,190.187,50.4388,0.0511515,0.0386817,0.031713,0.0233231,0.0456338,0.0323033,0.0238814,0.0188605
CFA4,18.6539,17.8862,17.6352,17.5002,18.0961,17.6528,17.4783,17.4366,190.173,50.4579,0.0504669,0.038164,0.0312885,0.0230109,0.045023,0.0318709,0.0235618,0.018608
CFA4,18.0671,17.6358,17.4873,17.4423,17.7431,17.4875,17.4014,17.3972,190.164,50.3905,0.0529141,0.0400146,0.0328057,0.0241267,0.0472063,0.0334164,0.0247043,0.0195104
CFA4,15.9553,15.2936,15.0853,14.8963,15.5259,15.065,14.9093,14.8613,334.869,13.1191,0.293858,0.222221,0.182186,0.133988,0.26216,0.185578,0.137195,0.108351
CFA4,16.4636,15.8465,15.652,15.4912,16.0785,15.6654,15.4997,15.4494,334.844,13.2569,0.284033,0.214791,0.176095,0.129508,0.253395,0.179373,0.132608,0.104728
CFA4,17.0882,16.4441,16.2476,16.0602,16.682,16.2319,16.066,16.0138,334.844,13.1783,0.289775,0.219133,0.179655,0.132126,0.258517,0.182999,0.135289,0.106845
CFA4,17.3697,16.3808,16.0015,15.7091,16.7639,16.0041,15.7211,15.5939,334.837,13.17,0.290209,0.219462,0.179924,0.132324,0.258904,0.183273,0.135492,0.107005
CFA4,16.9601,16.3727,16.1633,15.9611,16.6018,16.1659,15.9785,15.9148,334.828,13.2222,0.287061,0.217081,0.177972,0.130888,0.256095,0.181285,0.134022,0.105844
CFA4,17.6767,17.0809,16.8544,16.698,17.2699,16.8766,16.7023,16.6491,334.805,13.0981,0.293036,0.221599,0.181677,0.133613,0.261426,0.185059,0.136812,0.108048
CFA4,17.1342,16.6267,16.4804,16.3544,16.8076,16.4826,16.3597,16.3177,334.79,13.1442,0.29099,0.220052,0.180408,0.13268,0.259601,0.183766,0.135856,0.107293
CFA4,17.2662,16.5431,16.2995,16.0957,16.7955,16.2947,16.1063,16.0394,334.782,13.2009,0.288732,0.218345,0.179009,0.131651,0.257587,0.182341,0.134802,0.106461
CFA4,15.6345,15.074,14.901,14.7454,15.2649,14.8957,14.7584,14.7198,334.778,13.1825,0.289592,0.218995,0.179541,0.132042,0.258353,0.182883,0.135203,0.106778
CFA4,16.3632,15.4831,15.1615,14.9128,15.8156,15.1656,14.9235,14.8279,334.774,13.1722,0.290006,0.219308,0.179798,0.132231,0.258723,0.183145,0.135397,0.10693
CFA4,17.8459,16.9592,16.6505,16.35,17.2864,16.6463,16.3699,16.2443,334.74,13.2504,0.285066,0.215572,0.176735,0.129979,0.254316,0.180025,0.13309,0.105109
CFA4,16.9303,16.1115,15.8209,15.575,16.3935,15.8031,15.561,15.4615,334.728,13.15,0.290683,0.21982,0.180218,0.13254,0.259327,0.183573,0.135713,0.10718
CFA4,17.7104,17.0301,16.8164,16.6225,17.2503,16.8127,16.6189,16.5571,334.72,13.2058,0.28877,0.218373,0.179032,0.131668,0.257621,0.182365,0.13482,0.106475
CFA4,15.9541,15.2692,15.0576,14.8791,15.4808,15.0287,14.8553,14.8073,334.707,13.0999,0.291231,0.220235,0.180558,0.13279,0.259816,0.183919,0.135969,0.107382
CFA4,16.8091,15.9671,15.6562,15.4203,16.2698,15.6606,15.4168,15.327,334.706,13.1689,0.290536,0.219708,0.180127,0.132473,0.259196,0.183479,0.135644,0.107126
CFA4,18.0416,17.5025,17.3091,17.1544,17.6725,17.3019,17.1732,17.136,183.511,46.5589,0.046447,0.0351241,0.0287963,0.021178,0.0414368,0.0293323,0.021685,0.0171258
CFA4,17.8582,17.1342,16.8371,16.6191,17.4213,16.8684,16.6395,16.5393,183.453,46.4801,0.0632413,0.0478243,0.0392084,0.0288355,0.0564195,0.0399383,0.0295259,0.0233182
CFA4,18.7496,18.309,18.2439,18.1258,18.4614,18.238,18.1447,18.1301,183.449,46.4496,0.0595319,0.0450191,0.0369087,0.0271442,0.0531102,0.0375957,0.027794,0.0219505
CFA4,17.404,16.6372,16.3402,16.1406,16.917,16.3479,16.1409,16.0465,183.398,46.4524,0.059065,0.044666,0.0366192,0.0269313,0.0526936,0.0373008,0.027576,0.0217783
CFA4,18.3941,18.0428,17.9349,17.8698,18.1619,17.9262,17.8291,17.8434,183.392,46.4098,0.048097,0.0363718,0.0298192,0.0219303,0.0429088,0.0303743,0.0224553,0.0177342
CFA4,18.5996,17.6488,17.2866,17.0365,18.011,17.3042,17.0542,16.9372,183.363,46.4823,0.0597455,0.0451806,0.0370411,0.0272416,0.0533007,0.0377306,0.0278937,0.0220292
CFA4,16.1761,15.6482,15.4784,15.3595,15.8304,15.4901,15.3481,15.3174,183.309,46.465,0.0512355,0.0387452,0.031765,0.0233614,0.0457087,0.0323563,0.0239206,0.0188914
CFA4,17.3746,16.4833,16.0923,15.7635,16.8326,16.108,15.7847,15.6476,152.393,15.0128,0.158807,0.120093,0.0984573,0.0724097,0.141676,0.10029,0.0741432,0.058555
CFA4,17.0428,16.2538,15.9621,15.6947,16.5542,15.9729,15.7094,15.6089,152.365,14.9102,0.15474,0.117017,0.0959356,0.0705551,0.138048,0.0977213,0.0722442,0.0570552
CFA4,16.6416,16.123,15.9756,15.8609,16.2799,15.9617,15.8507,15.8418,152.346,14.9196,0.154251,0.116647,0.0956327,0.0703323,0.137612,0.0974128,0.0720161,0.0568751
CFA4,16.9895,16.43,16.2634,16.1218,16.5851,16.2212,16.0884,16.0626,152.324,14.9061,0.152968,0.115677,0.0948373,0.0697474,0.136467,0.0966026,0.0714171,0.056402
CFA4,15.806,15.1182,14.8853,14.7036,15.3631,14.8907,14.7203,14.6802,152.317,15.02,0.157254,0.118918,0.0974945,0.0717016,0.140291,0.0993093,0.0734181,0.0579824
CFA4,16.3249,15.3592,15.0066,14.7428,15.7478,15.0328,14.7776,14.6671,152.288,15.0315,0.15696,0.118696,0.0973121,0.0715675,0.140029,0.0991235,0.0732808,0.0578739
CFA4,16.4416,15.6674,15.3971,15.1882,15.9134,15.3704,15.1689,15.0981,152.256,14.9497,0.148935,0.112628,0.092337,0.0679086,0.13287,0.0940558,0.0695343,0.0549151
CFA4,15.7352,15.2082,15.0618,14.9574,15.4078,15.0641,14.9497,14.9502,24.6612,35.3183,0.159027,0.120259,0.0985938,0.0725101,0.141873,0.100429,0.074246,0.0586362
CFA4,17.9253,17.1251,16.7639,16.5148,17.4475,16.8346,16.5845,16.4885,24.6558,35.4388,0.167313,0.126525,0.103731,0.0762881,0.149265,0.105662,0.0781145,0.0616913
CFA4,17.6676,16.9519,16.7746,16.611,17.2003,16.7673,16.5936,16.5503,24.6483,35.2965,0.161084,0.121815,0.0998692,0.073448,0.143708,0.101728,0.0752064,0.0593946
CFA4,17.5833,17.1967,17.0653,16.9059,17.2918,17.0138,16.9005,16.8917,24.6447,35.3611,0.16947,0.128157,0.105068,0.0772717,0.151189,0.107024,0.0791216,0.0624867
CFA4,15.9464,15.3461,15.1569,14.9846,15.552,15.1606,14.9897,14.9534,24.6315,35.3897,0.175714,0.132878,0.108939,0.0801187,0.15676,0.110967,0.0820367,0.064789
CFA4,17.525,17.0138,16.8429,16.7527,17.1577,16.8127,16.716,16.6983,24.6129,35.3614,0.180786,0.136714,0.112084,0.0824313,0.161285,0.11417,0.0844046,0.066659
CFA4,16.5727,15.8979,15.6992,15.5385,16.104,15.6831,15.5216,15.4824,24.6068,35.3196,0.176576,0.13353,0.109474,0.0805116,0.157529,0.111511,0.082439,0.0651066
CFA4,17.7989,17.0693,16.8642,16.6546,17.3041,16.8481,16.6699,16.6238,24.6043,35.4127,0.180252,0.13631,0.111753,0.0821878,0.160808,0.113833,0.0841553,0.0664621
CFA4,16.9571,16.1336,15.7821,15.506,16.4497,15.7979,15.5337,15.4355,24.5998,35.4426,0.169178,0.127935,0.104887,0.0771383,0.150928,0.106839,0.078985,0.0623788
CFA4,17.4603,16.7401,16.5157,16.3704,16.995,16.6221,16.4849,16.4539,24.5915,35.3314,0.183939,0.139098,0.114039,0.0838691,0.164098,0.116162,0.0858769,0.0678217
CFA4,17.9424,17.3206,17.1069,16.9376,17.492,17.0864,16.9316,16.8951,24.5907,35.4054,0.181727,0.137425,0.112667,0.0828602,0.162124,0.114764,0.0848439,0.0670059
CFA4,15.7759,15.2238,15.0593,14.9331,15.3989,15.0777,14.9529,14.9488,24.5892,35.3693,0.186206,0.140813,0.115444,0.0849027,0.16612,0.117593,0.0869353,0.0686576
CFA4,16.6775,16.0985,15.8966,15.8016,16.2581,15.9438,15.8169,15.8111,24.5802,35.3122,0.178664,0.135109,0.110768,0.0814637,0.159392,0.11283,0.083414,0.0658766
CFA4,15.8212,15.1762,14.9625,14.8014,15.3426,14.9098,14.7394,14.7113,24.5701,35.3657,0.187632,0.141891,0.116329,0.085553,0.167393,0.118494,0.0876011,0.0691834
CFA4,17.3284,16.7476,16.5638,16.3759,16.9134,16.552,16.4125,16.3832,24.5628,35.417,0.175086,0.132404,0.10855,0.0798325,0.1562,0.110571,0.0817436,0.0645575
CFA4,17.7192,17.1532,16.9502,16.7723,17.3318,16.9551,16.8073,16.7736,24.5582,35.4426,0.166673,0.126041,0.103334,0.0759961,0.148694,0.105257,0.0778155,0.0614552
CFA4,17.472,16.4701,16.094,15.7974,16.8355,16.108,15.8218,15.6992,24.5573,35.4356,0.168696,0.127571,0.104588,0.0769186,0.150499,0.106535,0.0787601,0.0622012
CFA4,17.296,16.6863,16.5228,16.3463,16.89,16.502,16.3529,16.3253,24.5463,35.4116,0.174529,0.131982,0.108205,0.0795783,0.155703,0.110219,0.0814834,0.0643519
CFA4,17.8859,17.2363,17.0611,16.9179,17.4293,17.0287,16.8872,16.8635,24.524,35.4086,0.169458,0.128147,0.105061,0.077266,0.151178,0.107016,0.0791157,0.0624821
CFA4,17.2051,16.5397,16.3698,16.2796,16.755,16.3845,16.2526,16.2265,24.5091,35.3562,0.169006,0.127806,0.104781,0.0770602,0.150776,0.106731,0.078905,0.0623156
CFA4,16.8737,16.2594,16.0543,15.8795,16.4493,16.0617,15.9013,15.8855,24.4935,35.4436,0.156904,0.118654,0.0972776,0.0715421,0.139979,0.0990883,0.0732548,0.0578534
CFA4,16.5051,15.9763,15.8245,15.7141,16.1295,15.7954,15.6874,15.7095,24.4845,35.3636,0.161088,0.121818,0.0998715,0.0734497,0.143711,0.10173,0.0752081,0.059396
CFA4,17.3295,16.651,16.4021,16.1923,16.9116,16.4076,16.1985,16.1325,178.524,48.4038,0.0673251,0.0509125,0.0417403,0.0306976,0.0600627,0.0425172,0.0314325,0.024824
CFA4,17.6294,16.8125,16.4984,16.2299,17.1208,16.4908,16.2319,16.1203,178.517,48.4809,0.0662183,0.0500755,0.0410541,0.0301929,0.0590754,0.0418183,0.0309157,0.0244159
CFA4,16.237,15.4312,15.1107,14.8537,15.7517,15.1167,14.8636,14.7723,178.514,48.4114,0.0668662,0.0505654,0.0414558,0.0304883,0.0596533,0.0422274,0.0312182,0.0246548
CFA4,17.3861,16.7197,16.521,16.3388,16.9407,16.4951,16.3179,16.2784,178.505,48.3369,0.0696457,0.0526674,0.043179,0.0317557,0.062133,0.0439827,0.0325159,0.0256796
CFA4,18.259,17.7673,17.6177,17.5052,17.9228,17.6199,17.5043,17.5059,178.488,48.4144,0.0661262,0.0500059,0.040997,0.0301509,0.0589932,0.0417601,0.0308727,0.0243819
CFA4,16.7166,16.2175,16.0733,15.9544,16.3941,16.0774,15.963,15.9639,178.442,48.4923,0.0677977,0.0512699,0.0420333,0.0309131,0.0604844,0.0428157,0.0316531,0.0249982
CFA4,17.8423,17.3767,17.2335,17.1002,17.5174,17.2259,17.0933,17.1019,178.437,48.4542,0.0668872,0.0505814,0.0414688,0.0304979,0.0596721,0.0422407,0.031228,0.0246625
CFA4,15.6456,15.0294,14.85,14.7131,15.2267,14.8266,14.6804,14.675,178.436,48.3639,0.0657454,0.0497179,0.0407609,0.0299773,0.0586534,0.0415196,0.0306949,0.0242415
CFA4,16.8528,16.2199,16.0318,15.8881,16.4179,15.9923,15.8508,15.8273,178.432,48.3512,0.0661071,0.0499914,0.0409851,0.0301422,0.0589761,0.041748,0.0308638,0.0243749
CFA4,17.2326,16.4584,16.186,15.9516,16.6793,16.1302,15.8974,15.8145,178.325,48.3444,0.0637922,0.0482408,0.0395499,0.0290867,0.0569109,0.0402861,0.029783,0.0235213
CFA4,17.4898,16.5827,16.2099,15.9203,16.9284,16.1908,15.929,15.806,178.319,48.4503,0.0670204,0.0506821,0.0415514,0.0305587,0.0597909,0.0423248,0.0312902,0.0247116
CFA4,17.5221,16.8362,16.6225,16.4655,17.0818,16.6271,16.477,16.4394,192.463,28.3083,0.0401248,0.0303431,0.0248766,0.0182953,0.0357966,0.0253397,0.0187333,0.0147947
CFA4,17.2222,16.5186,16.2729,16.0763,16.8024,16.2903,16.1014,16.0505,192.459,28.3848,0.0443657,0.0335501,0.0275059,0.020229,0.0395799,0.0280179,0.0207133,0.0163584
CFA4,17.835,17.2458,17.0823,16.9314,17.4044,17.0221,16.8947,16.8662,192.374,28.2647,0.0392689,0.0296959,0.024346,0.0179051,0.035033,0.0247992,0.0183337,0.0144792
CFA4,17.7129,17.3169,17.2357,17.1255,17.4355,17.2106,17.1229,17.12,192.373,28.357,0.0475667,0.0359708,0.0294904,0.0216885,0.0424357,0.0300394,0.0222077,0.0175387
CFA4,16.0893,15.4266,15.2161,15.058,15.6211,15.2018,15.0468,15.0116,192.366,28.3202,0.0454109,0.0343406,0.0281539,0.0207056,0.0405124,0.028678,0.0212013,0.0167438
CFA4,18.1509,17.6974,17.5585,17.4035,17.8757,17.5328,17.4006,17.3659,192.349,28.352,0.0478361,0.0361746,0.0296575,0.0218114,0.042676,0.0302095,0.0223335,0.017638
CFA4,17.5721,16.9447,16.7396,16.6068,17.1362,16.7202,16.5676,16.527,192.329,28.3394,0.0474637,0.0358929,0.0294266,0.0216416,0.0423438,0.0299743,0.0221596,0.0175007
CFA4,17.7175,16.8624,16.5291,16.2542,17.3298,16.6601,16.3841,16.2366,149.068,10.4902,0.098277,0.0743189,0.0609298,0.0448104,0.0876758,0.062064,0.0458832,0.0362365
CFA4,19.0936,18.1428,17.7689,17.4783,18.4641,17.7645,17.5147,17.3911,149.043,10.5753,0.0965286,0.0729967,0.0598459,0.0440132,0.0861161,0.0609599,0.0450669,0.0355918
CFA4,17.8013,17.1981,17.024,16.8613,17.3664,16.9988,16.8693,16.8323,149.024,10.5056,0.0966728,0.0731057,0.0599353,0.044079,0.0862447,0.0610509,0.0451342,0.035645
CFA4,18.8012,18.1952,18.0232,17.8604,18.381,17.9936,17.8478,17.8318,149.022,10.5258,0.096773,0.0731815,0.0599974,0.0441246,0.0863341,0.0611142,0.045181,0.0356819
CFA4,16.5416,15.984,15.8216,15.6737,16.1708,15.8132,15.6864,15.6564,149.016,10.4371,0.094865,0.0717387,0.0588145,0.0432547,0.0846319,0.0599093,0.0442902,0.0349784
CFA4,17.0697,16.2788,16.0267,15.8211,16.558,16.0164,15.835,15.7802,149.011,10.4577,0.0948354,0.0717163,0.0587961,0.0432412,0.0846055,0.0598906,0.0442764,0.0349675
CFA4,17.4296,16.8525,16.7018,16.5535,17.0463,16.6896,16.5704,16.5395,148.989,10.4837,0.0936892,0.0708495,0.0580855,0.0427186,0.083583,0.0591667,0.0437413,0.0345449
CFA4,16.9024,16.0855,15.8184,15.5612,16.3704,15.8032,15.5774,15.4872,148.974,10.4713,0.0921945,0.0697192,0.0571588,0.042037,0.0822495,0.0582228,0.0430434,0.0339938
CFA4,17.8729,17.2428,17.0612,16.8947,17.4294,17.0245,16.8975,16.8658,148.971,10.4652,0.0918426,0.0694531,0.0569407,0.0418766,0.0819355,0.0580006,0.0428791,0.033864
CFA4,17.2461,16.7182,16.5526,16.4264,16.9124,16.5854,16.4662,16.4559,164.416,37.7338,0.0545769,0.0412721,0.0338367,0.0248849,0.0486897,0.0344665,0.0254807,0.0201235
CFA4,17.3196,16.9376,16.8329,16.74,17.0509,16.8048,16.7271,16.7399,164.409,37.5797,0.0673782,0.0509527,0.0417732,0.0307218,0.0601101,0.0425508,0.0314573,0.0248436
CFA4,16.0235,15.543,15.4009,15.2809,15.6845,15.4095,15.3223,15.314,164.396,37.7081,0.0544844,0.0412021,0.0337793,0.0248428,0.0486072,0.0344081,0.0254375,0.0200894
CFA4,15.7178,15.1044,14.927,14.7747,15.3256,14.9247,14.7844,14.7535,186.212,10.8834,0.12307,0.0930678,0.0763011,0.0561151,0.109794,0.0777214,0.0574584,0.0453781
CFA4,18.4386,17.9795,17.8481,17.7717,18.1063,17.8487,17.768,17.7797,186.173,10.9038,0.126481,0.0956472,0.0784158,0.0576703,0.112837,0.0798754,0.0590509,0.0466358
CFA4,16.5817,16.025,15.8679,15.7393,16.2335,15.8783,15.7546,15.7393,186.131,10.9101,0.130905,0.098993,0.0811588,0.0596876,0.116785,0.0826695,0.0611165,0.0482671
CFA4,16.7283,16.1046,15.9113,15.7606,16.3082,15.889,15.7398,15.7072,186.123,10.8164,0.127865,0.0966939,0.0792739,0.0583014,0.114072,0.0807495,0.0596971,0.0471461
CFA4,16.7101,16.1422,15.9606,15.834,16.3258,15.9399,15.8121,15.7939,186.114,10.8311,0.129094,0.0976235,0.080036,0.0588619,0.115169,0.0815258,0.060271,0.0475994
CFA4,17.5039,16.9323,16.7721,16.6323,17.0852,16.7129,16.5861,16.5598,186.073,10.7882,0.121889,0.0921749,0.075569,0.0555767,0.108741,0.0769757,0.0569072,0.0449427
CFA4,16.2669,15.6563,15.4576,15.2775,15.8937,15.4724,15.3111,15.2701,156.956,71.3973,0.309392,0.233968,0.191817,0.14107,0.276017,0.195387,0.144447,0.114078
CFA4,16.9071,16.0446,15.7049,15.4149,16.4065,15.724,15.4505,15.3431,156.895,71.4292,0.317943,0.240434,0.197118,0.144969,0.283646,0.200788,0.14844,0.117231
CFA4,16.0729,15.3238,15.0599,14.8425,15.6173,15.0853,14.8741,14.8156,156.833,71.4732,0.328278,0.24825,0.203526,0.149682,0.292867,0.207315,0.153265,0.121042
CFA4,17.1357,16.3838,16.0943,15.8647,16.6636,16.0943,15.8636,15.7815,156.794,71.3386,0.306899,0.232083,0.190272,0.139934,0.273794,0.193813,0.143284,0.113159
